url,job_title,company_name,source_website,location_primary,salary_negotiable,salary_min_vnd,salary_max_vnd,salary_currency_original,posted_datetime_str,days_to_deadline,experience_years_min_numeric,job_level,job_category_raw,skills_list_json_vnw,job_tags_list_json_cv,benefits_text,employment_type,process_timestamp,views_count,industry_domain_vnw,min_education_level_vnw,main_category_vnw,sub_category_vnw,salary_info_raw,location_info_raw,deadline_info_raw,posted_date_raw,experience_raw,skills_raw_vnw
https://www.vietnamworks.com/chuyen-vien-phan-tich-du-lieu-data-analyst--1882859-jv?source=searchResults&searchType=2&placement=1883009&sortBy=date,Chuyên Viên Phân Tích Dữ Liệu (Data Analyst),Công Ty Cổ Phần Chứng Khoán SSI,VietnamWorks,Hà Nội,1,,,,2025-04-15 00:00:00,5,2.0,Nhân viên,Công Nghệ Thông Tin/Viễn Thông > Phân Tích Kinh Doanh/Phân Tích Hệ Thống,"[""Data analysis"", ""Big Data Analysis"", ""Data Analytics"", ""Phân Tích Dữ Liệu"", ""Nghiên Cứu và Phân Tích Dữ Liệu""]",,"Thưởng: Lương, thưởng cạnh tranh tương xứng với năng lực và kinh nghiệm làm việc.; Đào tạo: Được tham gia các chương trình đào tạo của Công ty.; Khác: Làm việc trong môi trường chuyên nghiệp, năng động",Toàn thời gian,2025-05-19T18:21:15.656155,4563.0,Chứng khoán,Không giới hạn,Công Nghệ Thông Tin/Viễn Thông,Phân Tích Kinh Doanh/Phân Tích Hệ Thống,Thương lượng,Hà Nội,Hết hạn trong 5 ngày,15/04/2025,2,"Data analysis, Big Data Analysis, Data Analytics, Phân Tích Dữ Liệu, Nghiên Cứu và Phân Tích Dữ Liệu"
https://www.vietnamworks.com/nghien-cuu-ung-dung-ai-and-automation-1894972-jv?source=searchResults&searchType=2&placement=1895122&sortBy=date,Nghiên Cứu Ứng Dụng AI & Automation,"AZPLAYS Co., LTD",VietnamWorks,Hồ Chí Minh,0,47500000.0,58750000.0,usd,2025-04-12 00:00:00,2,1.0,Nhân viên,Công Nghệ Thông Tin/Viễn Thông > Data Engineer/Data Analyst/AI,"[""ICT Solutions"", ""Programning Languages"", ""Automation Software"", ""Creative Thinking"", ""AI"", ""AI""]",,Chăm sóc sức khoẻ: Bảo hiểm y tế; Cơ hội du lịch: Du lịch nước ngoài hàng năm,Toàn thời gian,2025-05-19T18:21:15.656155,1511.0,Phần Mềm CNTT/Dịch vụ Phần mềm,Cử nhân,Công Nghệ Thông Tin/Viễn Thông,Data Engineer/Data Analyst/AI,"$ 1,900-2,350 /tháng","Quốc tế, Hồ Chí Minh",Hết hạn trong 2 ngày,12/04/2025,1,"ICT Solutions, Programning Languages, Automation Software, Creative Thinking, AI, AI"
https://www.vietnamworks.com/chuyen-vien-nghiep-vu-crm-crm-business-analyst-khoi-ngan-hang-so-ho25-133-1895118-jv?source=searchResults&searchType=2&placement=1895268&sortBy=date,Chuyên Viên Nghiệp Vụ CRM - CRM Business Analyst - Khối Ngân Hàng Số (HO25.133),Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,VietnamWorks,Hà Nội,1,,,,2025-04-11 00:00:00,1,1.0,Nhân viên,Công Nghệ Thông Tin/Viễn Thông > Phân Tích Kinh Doanh/Phân Tích Hệ Thống,"[""CRM"", ""Công Nghệ Thông Tin"", ""Kiểm Thử Tính Năng"", ""Kiểm Tra Phát Hiện Lỗi"", ""Tài chính Ngân hàng""]",,Thưởng: Thưởng; Chăm sóc sức khoẻ: Chăm sóc sức khỏe; Nghỉ phép có lương: Chế độ nghỉ phép; Đào tạo: Đào tạo; Cơ hội du lịch: Du lịch nước ngoài; Hoạt động nhóm: Chế độ tập thể dục,Toàn thời gian,2025-05-19T18:21:15.656155,940.0,Ngân hàng,Cử nhân,Công Nghệ Thông Tin/Viễn Thông,Phân Tích Kinh Doanh/Phân Tích Hệ Thống,Thương lượng,Hà Nội,Hết hạn trong 1 ngày,11/04/2025,1,"CRM, Công Nghệ Thông Tin, Kiểm Thử Tính Năng, Kiểm Tra Phát Hiện Lỗi, Tài chính Ngân hàng"
https://www.vietnamworks.com/digital-payment-engagement-senior-officer-1895065-jv?source=searchResults&searchType=2&placement=1895215&sortBy=date,Digital Payment Engagement Senior Officer,United Overseas Bank (Vietnam) Limited (UOB),VietnamWorks,Hồ Chí Minh,1,,,,2025-04-11 00:00:00,1,1.0,Nhân viên,Công Nghệ Thông Tin/Viễn Thông > Data Engineer/Data Analyst/AI,"[""Analytics Tool"", ""Communication Skills"", ""Customer Experiences"", ""Digital Strategy"", ""Mobile Application""]",,Thưởng: Annual Salary Review; Performance Bonus; Chăm sóc sức khoẻ: Healthcare Insurance Policy; Annual Health Check-Up Program,Toàn thời gian,2025-05-19T18:21:15.656155,653.0,Tài Chính,Cử nhân,Công Nghệ Thông Tin/Viễn Thông,Data Engineer/Data Analyst/AI,Thương lượng,Hồ Chí Minh,Hết hạn trong 1 ngày,11/04/2025,1,"Analytics Tool, Communication Skills, Customer Experiences, Digital Strategy, Mobile Application"
https://www.vietnamworks.com/chuyen-vien-cao-cap-quan-tri-co-so-du-lieu-database-administrator-1894913-jv?source=searchResults&searchType=2&placement=1895063&sortBy=date,Chuyên Viên Cao Cấp - Quản Trị Cơ Sở Dữ Liệu (Database Administrator),Công Ty Cổ Phần Vàng Bạc Đá Quý Phú Nhuận,VietnamWorks,Hồ Chí Minh,1,,,,2025-04-11 00:00:00,1,3.0,Nhân viên,Công Nghệ Thông Tin/Viễn Thông > Data Engineer/Data Analyst/AI,"[""MariaDB"", ""Oracle"", ""Quản Trị Cơ Sở Dữ Liệu"", ""SAP"", ""SQL Server"", ""SQL Server""]",,Thưởng: Thưởng; Chăm sóc sức khoẻ: Bảo hiểm Chăm sóc sức khỏe; Nghỉ phép có lương: Chế độ nghỉ phép; Máy tính xách tay: Máy tính xách tay; Cơ hội du lịch: Du Lịch; Khác: Phụ cấp Tăng lương,Toàn thời gian,2025-05-19T18:21:15.656155,1345.0,Phần Mềm CNTT/Dịch vụ Phần mềm,Cử nhân,Công Nghệ Thông Tin/Viễn Thông,Data Engineer/Data Analyst/AI,Thương lượng,Hồ Chí Minh,Hết hạn trong 1 ngày,11/04/2025,3,"MariaDB, Oracle, Quản Trị Cơ Sở Dữ Liệu, SAP, SQL Server, SQL Server"
https://www.vietnamworks.com/chuyen-vien-phan-tich-du-lieu--1894820-jv?source=searchResults&searchType=2&placement=1894970&sortBy=date,Chuyên Viên Phân Tích Dữ Liệu,Công Ty TNHH THACO Auto,VietnamWorks,Hồ Chí Minh,1,,,,2025-04-11 00:00:00,1,1.0,Nhân viên,Công Nghệ Thông Tin/Viễn Thông > Data Engineer/Data Analyst/AI,"[""Phân Tích Dữ Liệu"", ""Data Analysis"", ""SQL"", ""Report Preparation"", ""Power BI""]",,Thưởng: Performance Bonus; Nghỉ phép có lương: 12 days; Căn-tin: Lunch allowance & pantry service,Toàn thời gian,2025-05-19T18:21:15.656155,3160.0,Ô tô,Cử nhân,Công Nghệ Thông Tin/Viễn Thông,Data Engineer/Data Analyst/AI,Thương lượng,Hồ Chí Minh,Hết hạn trong 1 ngày,11/04/2025,1,"Phân Tích Dữ Liệu, Data Analysis, SQL, Report Preparation, Power BI"
https://www.vietnamworks.com/chuyen-vien-phan-tich-nghiep-vu-business-analyst-khoi-cong-nghe-thong-tin-holt-05-1880322-jv?source=searchResults&searchType=2&placement=1880472&sortBy=date,Chuyên Viên Phân Tích Nghiệp Vụ - Business Analyst - Khối Công Nghệ Thông Tin (HOLT.05),Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,VietnamWorks,Hà Nội,1,,,,2025-04-11 00:00:00,1,1.0,Nhân viên,Công Nghệ Thông Tin/Viễn Thông > Phân Tích Kinh Doanh/Phân Tích Hệ Thống,"[""Agile"", ""Công Nghệ Thông Tin"", ""Ngân hàng"", ""Phân Tích Nghiệp Vụ"", ""Quản Lý Dự Án""]",,Thưởng: Thưởng; Chăm sóc sức khoẻ: Chăm sóc sức khỏe; Nghỉ phép có lương: Chế độ nghỉ phép; Đào tạo: Đào tạo; Cơ hội du lịch: Du lịch nước ngoài; Hoạt động nhóm: Chế độ tập thể dục; Khác: Bảo hiểm Du Lịch Phụ cấp Đồng phục Tăng lương Công tác phí Phụ cấp thâm niên,Toàn thời gian,2025-05-19T18:21:15.656155,2101.0,Phần Mềm CNTT/Dịch vụ Phần mềm,Cử nhân,Công Nghệ Thông Tin/Viễn Thông,Phân Tích Kinh Doanh/Phân Tích Hệ Thống,Thương lượng,Hà Nội,Hết hạn trong 1 ngày,11/04/2025,1,"Agile, Công Nghệ Thông Tin, Ngân hàng, Phân Tích Nghiệp Vụ, Quản Lý Dự Án"
https://www.vietnamworks.com/junior-business-intelligence-analyst-1879936-jv?source=searchResults&searchType=2&placement=1880086&sortBy=date,Junior Business Intelligence Analyst,Công Ty Cổ Phần Vua Nệm,VietnamWorks,Hà Nội,0,15000000.0,20000000.0,usd,2025-04-10 00:00:00,0,1.0,Nhân viên,Công Nghệ Thông Tin/Viễn Thông > Data Engineer/Data Analyst/AI,"[""Data Analysis"", ""Power BI"", ""Problem-solving"", ""Python"", ""SQL""]",,"Chăm sóc sức khoẻ: Vuners Care advanced health insurance program; Nghỉ phép có lương: Participate in social insurance and health insurance according to state regulations; Hoạt động nhóm: Participate in team building activities, travel, vacations, and sports clubs of the company; Khác: Working environment: Friendly, dynamic, promotion opportunities",Toàn thời gian,2025-05-19T18:21:15.656155,2251.0,Bán lẻ/Bán sỉ,Cử nhân,Công Nghệ Thông Tin/Viễn Thông,Data Engineer/Data Analyst/AI,$ 600-800 /tháng,Hà Nội,Hết hạn trong 1 giờ,10/04/2025,1,"Data Analysis, Power BI, Problem-solving, Python, SQL"
https://www.vietnamworks.com/chuyen-vien-phan-tich-nghiep-vu-1894253-jv?source=searchResults&searchType=2&placement=1894403&sortBy=date,Chuyên Viên Phân Tích Nghiệp Vụ,Trung Tâm Công Nghệ Thông Tin MobiFone,VietnamWorks,Hà Nội,0,23333333.0,33333333.0,vnd,2025-04-10 00:00:00,0,0.0,Mới Tốt Nghiệp,Công Nghệ Thông Tin/Viễn Thông > Phân Tích Kinh Doanh/Phân Tích Hệ Thống,"[""Công Nghệ Thông Tin"", ""Market Analysis"", ""Phát Triển Dự Án"", ""Phát Triển Phần Mềm"", ""Thiết Kế Hệ Thống""]",,Chăm sóc sức khoẻ: Chăm sóc sức khỏe bởi gói Bảo hiểm với quyền lợi lên tới $8000,Toàn thời gian,2025-05-19T18:21:15.656155,1408.0,Phần Mềm CNTT/Dịch vụ Phần mềm,Cử nhân,Công Nghệ Thông Tin/Viễn Thông,Phân Tích Kinh Doanh/Phân Tích Hệ Thống,280tr-400tr ₫/năm,Hà Nội,Hết hạn trong 1 giờ,10/04/2025,Không yêu cầu,"Công Nghệ Thông Tin, Market Analysis, Phát Triển Dự Án, Phát Triển Phần Mềm, Thiết Kế Hệ Thống"
https://careerviet.vn/vi/tim-viec-lam/ky-su-quan-tri-co-so-du-lieu-senior-database-administrator.35C3940E.html,Kỹ sư Quản trị Cơ sở dữ liệu (Senior Database Administrator),Tổng công ty Công nghệ - Viễn thông Toàn cầu,CareerViet,Hà Nội,1,,,,"0      2025-04-19 00:00:00
1      2025-05-02 00:00:00
2      2025-05-12 00:00:00
3      2025-05-16 00:00:00
4      2025-05-14 00:00:00
              ...         
127    2025-04-29 00:00:00
128    2025-05-09 00:00:00
129    2025-05-05 00:00:00
130    2025-05-14 00:00:00
131    2025-04-25 00:00:00
Name: posted_datetime_str, Length: 132, dtype: object",29,3.0,Nhân viên,,,"[""kỹ sư quản trị cơ sở dữ liệu senior database administrator"", ""data analyst"", ""cộng tác viên xử lý dữ liệu"", ""nhân viên xử lý dữ liệu"", ""data mining"", ""data validation"", ""data analysis specialist"", ""data processing"", ""data processing executive"", ""data processing specialist"", ""data processing officer""]",Chế độ bảo hiểm; Du Lịch; Đồng phục; Chế độ thưởng; Chăm sóc sức khỏe; Đào tạo; Tăng lương; Nghỉ phép năm,,2025-05-19T18:21:15.656155,,,,,,Cạnh tranh,Hà Nội,18/05/2025,19/04/2025,3 - 5 Năm,
https://careerviet.vn/vi/tim-viec-lam/cvcc-quan-tri-co-so-du-lieu.35C3BD8F.html,CVCC Quản Trị Cơ Sở Dữ Liệu,CÔNG TY TÀI CHÍNH BƯU ĐIỆN,CareerViet,Hà Nội,1,,,,"0      2025-04-19 00:00:00
1      2025-05-02 00:00:00
2      2025-05-12 00:00:00
3      2025-05-16 00:00:00
4      2025-05-14 00:00:00
              ...         
127    2025-04-29 00:00:00
128    2025-05-09 00:00:00
129    2025-05-05 00:00:00
130    2025-05-14 00:00:00
131    2025-04-25 00:00:00
Name: posted_datetime_str, Length: 132, dtype: object",29,3.0,Nhân viên,,,"[""cvcc quản trị cơ sở dữ liệu"", ""data analyst"", ""cộng tác viên xử lý dữ liệu"", ""nhân viên xử lý dữ liệu"", ""data mining"", ""data validation"", ""data analysis specialist"", ""data processing"", ""data processing executive"", ""data processing specialist"", ""data processing officer""]",Chế độ bảo hiểm; Phụ cấp; Đồng phục; Chế độ thưởng; Chăm sóc sức khỏe; Đào tạo; Tăng lương; Nghỉ phép năm,,2025-05-19T18:21:15.656155,,,,,,Cạnh tranh,Hà Nội,31/05/2025,02/05/2025,3 - 5 Năm,
https://careerviet.vn/vi/tim-viec-lam/cvcc-quan-tri-co-so-du-lieu.35C3FEDD.html,CVCC Quản Trị Cơ Sở Dữ Liệu,CÔNG TY TÀI CHÍNH BƯU ĐIỆN,CareerViet,Hà Nội,1,,,,"0      2025-04-19 00:00:00
1      2025-05-02 00:00:00
2      2025-05-12 00:00:00
3      2025-05-16 00:00:00
4      2025-05-14 00:00:00
              ...         
127    2025-04-29 00:00:00
128    2025-05-09 00:00:00
129    2025-05-05 00:00:00
130    2025-05-14 00:00:00
131    2025-04-25 00:00:00
Name: posted_datetime_str, Length: 132, dtype: object",18,3.0,Nhân viên,,,"[""cvcc quản trị cơ sở dữ liệu"", ""data analyst"", ""cộng tác viên xử lý dữ liệu"", ""nhân viên xử lý dữ liệu"", ""data mining"", ""data validation"", ""data analysis specialist"", ""data processing"", ""data processing executive"", ""data processing specialist"", ""data processing officer""]",Chế độ bảo hiểm; Phụ cấp; Đồng phục; Chế độ thưởng; Chăm sóc sức khỏe; Đào tạo; Tăng lương; Nghỉ phép năm,,2025-05-19T18:21:15.656155,,,,,,Cạnh tranh,Hà Nội,30/05/2025,12/05/2025,3 - 5 Năm,
https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-quan-tri-co-so-du-lieu-database-administrator-khoi-cong-nghe-thong-tin-ho25-175.35C4171F.html,Chuyên viên Quản trị Cơ sở dữ liệu - Database Administrator - Khối Công nghệ thông tin (HO25.175),Ngân Hàng TMCP Quân Đội,CareerViet,Hà Nội,1,,,,"0      2025-04-19 00:00:00
1      2025-05-02 00:00:00
2      2025-05-12 00:00:00
3      2025-05-16 00:00:00
4      2025-05-14 00:00:00
              ...         
127    2025-04-29 00:00:00
128    2025-05-09 00:00:00
129    2025-05-05 00:00:00
130    2025-05-14 00:00:00
131    2025-04-25 00:00:00
Name: posted_datetime_str, Length: 132, dtype: object",17,,Nhân viên,,,"[""Chuyên viên Quản trị Cơ sở dữ liệu - Database Administrator - Khối Công nghệ thông tin HO.""]",Chế độ bảo hiểm; Du Lịch; Phụ cấp; Du lịch nước ngoài; Đồng phục; Chế độ thưởng; Chăm sóc sức khỏe; Đào tạo; Tăng lương; Công tác phí; Phụ cấp thâm niên; Nghỉ phép năm; CLB thể thao,,2025-05-19T18:21:15.656155,,,,,,Cạnh tranh,Hà Nội,02/06/2025,16/05/2025,Không có thông tin,
https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-quan-tri-co-so-du-lieu-tt-van-hanh-cong-nghe-k-cntt.35C44E74.html,Chuyên viên quản trị Cơ sở dữ liệu - TT vận hành công nghệ - K.CNTT,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,CareerViet,Hà Nội,1,,,,"0      2025-04-19 00:00:00
1      2025-05-02 00:00:00
2      2025-05-12 00:00:00
3      2025-05-16 00:00:00
4      2025-05-14 00:00:00
              ...         
127    2025-04-29 00:00:00
128    2025-05-09 00:00:00
129    2025-05-05 00:00:00
130    2025-05-14 00:00:00
131    2025-04-25 00:00:00
Name: posted_datetime_str, Length: 132, dtype: object",47,1.0,Nhân viên,,,[],Chế độ bảo hiểm; Chế độ thưởng; Chăm sóc sức khỏe; Đào tạo; Tăng lương; Nghỉ phép năm,,2025-05-19T18:21:15.656155,,,,,,Cạnh tranh,Hà Nội,30/06/2025,14/05/2025,1 - 5 Năm,
https://careerviet.vn/vi/tim-viec-lam/database-administrator.35C38855.html,Database Administrator,LOTTE FINANCE VIETNAM,CareerViet,Hà Nội,1,,,,"0      2025-04-19 00:00:00
1      2025-05-02 00:00:00
2      2025-05-12 00:00:00
3      2025-05-16 00:00:00
4      2025-05-14 00:00:00
              ...         
127    2025-04-29 00:00:00
128    2025-05-09 00:00:00
129    2025-05-05 00:00:00
130    2025-05-14 00:00:00
131    2025-04-25 00:00:00
Name: posted_datetime_str, Length: 132, dtype: object",29,2.0,Nhân viên,,,"[""Data Analyst"", ""Cộng tác viên xử lý dữ liệu"", ""Nhân viên xử lý dữ liệu"", ""Data Mining"", ""Data validation"", ""Data analysis specialist"", ""Data Processing"", ""Data Processing Executive"", ""Data Processing Specialist"", ""Data Processing Officer"", ""Data Processing Staff"", ""Data master"", ""Database Developer"", ""Database"", ""DBA""]",Không có thông tin,,2025-05-19T18:21:15.656155,,,,,,Cạnh tranh,Hà Nội,12/06/2025,14/05/2025,Trên 2 Năm,
https://careerviet.vn/vi/tim-viec-lam/database-administrator.35C432A4.html,Database Administrator,LOTTE FINANCE VIETNAM,CareerViet,Hà Nội,1,,,,"0      2025-04-19 00:00:00
1      2025-05-02 00:00:00
2      2025-05-12 00:00:00
3      2025-05-16 00:00:00
4      2025-05-14 00:00:00
              ...         
127    2025-04-29 00:00:00
128    2025-05-09 00:00:00
129    2025-05-05 00:00:00
130    2025-05-14 00:00:00
131    2025-04-25 00:00:00
Name: posted_datetime_str, Length: 132, dtype: object",46,2.0,Nhân viên,,,"[""Data Analyst"", ""Cộng tác viên xử lý dữ liệu"", ""Nhân viên xử lý dữ liệu"", ""Data Mining"", ""Data validation"", ""Data analysis specialist"", ""Data Processing"", ""Data Processing Executive"", ""Data Processing Specialist"", ""Data Processing Officer"", ""Data Processing Staff"", ""Data master"", ""Database Developer"", ""Database"", ""DBA""]",Không có thông tin,,2025-05-19T18:21:15.656155,,,,,,Cạnh tranh,Hà Nội,30/06/2025,15/05/2025,Trên 2 Năm,
https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-quan-tri-du-lieu.35C36438.html,Chuyên Viên Quản Trị Dữ Liệu,Công ty CP IIG Việt Nam,CareerViet,Hà Nội,0,0.0,30000000.0,vnd,"0      2025-04-19 00:00:00
1      2025-05-02 00:00:00
2      2025-05-12 00:00:00
3      2025-05-16 00:00:00
4      2025-05-14 00:00:00
              ...         
127    2025-04-29 00:00:00
128    2025-05-09 00:00:00
129    2025-05-05 00:00:00
130    2025-05-14 00:00:00
131    2025-04-25 00:00:00
Name: posted_datetime_str, Length: 132, dtype: object",29,2.0,Nhân viên,,,"[""chuyên viên phân tích dữ liệu"", ""data analyst""]",Laptop; Chế độ bảo hiểm; Du Lịch; Phụ cấp; Chế độ thưởng; Chăm sóc sức khỏe; Đào tạo; Tăng lương; Nghỉ phép năm,,2025-05-19T18:21:15.656155,,,,,,Lên đến 30 Tr VND,Hà Nội,29/05/2025,30/04/2025,2 - 4 Năm,
https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-nghiep-vu.35C4187A.html,Chuyên viên Nghiệp vụ,CÔNG TY TNHH BẢO HIỂM NHÂN THỌ MB AGEAS,CareerViet,Hà Nội,1,,,,"0      2025-04-19 00:00:00
1      2025-05-02 00:00:00
2      2025-05-12 00:00:00
3      2025-05-16 00:00:00
4      2025-05-14 00:00:00
              ...         
127    2025-04-29 00:00:00
128    2025-05-09 00:00:00
129    2025-05-05 00:00:00
130    2025-05-14 00:00:00
131    2025-04-25 00:00:00
Name: posted_datetime_str, Length: 132, dtype: object",13,3.0,Nhân viên,,,"[""Data Analyst"", ""Sales Support"", ""Operations Support""]",Không có thông tin,,2025-05-19T18:21:15.656155,,,,,,Cạnh tranh,Hà Nội,29/05/2025,16/05/2025,Trên 3 Năm,
https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-data-scientist.35C45265.html,Chuyên viên Data Scientist,Công ty Cổ phần CANIFA,CareerViet,Hà Nội,0,15000000.0,35000000.0,vnd,"0      2025-04-19 00:00:00
1      2025-05-02 00:00:00
2      2025-05-12 00:00:00
3      2025-05-16 00:00:00
4      2025-05-14 00:00:00
              ...         
127    2025-04-29 00:00:00
128    2025-05-09 00:00:00
129    2025-05-05 00:00:00
130    2025-05-14 00:00:00
131    2025-04-25 00:00:00
Name: posted_datetime_str, Length: 132, dtype: object",46,1.0,Nhân viên,,,"[""ml/ai"", ""data scientist"", ""data analyst"", ""chuyên viên phân tích dữ liệu"", ""khoa học dữ liệu"", ""ml"", ""ai""]",Laptop; Chế độ bảo hiểm; Du Lịch; Phụ cấp; Chế độ thưởng; Chăm sóc sức khỏe; Đào tạo; Tăng lương; Công tác phí; Nghỉ phép năm; CLB thể thao,,2025-05-19T18:21:15.656155,,,,,,15 Tr - 35 Tr VND,Hà Nội,30/06/2025,15/05/2025,1 - 5 Năm,
https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-phan-tich-du-lieu-kinh-doanh.35C42DB0.html,Chuyên viên cao cấp Phân Tích Dữ Liệu Kinh doanh,CÔNG TY CỔ PHẦN KINH DOANH F88,CareerViet,Hà Nội,1,,,,"0      2025-04-19 00:00:00
1      2025-05-02 00:00:00
2      2025-05-12 00:00:00
3      2025-05-16 00:00:00
4      2025-05-14 00:00:00
              ...         
127    2025-04-29 00:00:00
128    2025-05-09 00:00:00
129    2025-05-05 00:00:00
130    2025-05-14 00:00:00
131    2025-04-25 00:00:00
Name: posted_datetime_str, Length: 132, dtype: object",23,3.0,Nhân viên,,,"[""chuyên viên cao cấp phân tích dữ liệu kinh doanh"", ""chăm sóc khách hàng"", ""nhân viên phòng"", ""data analysis specialist"", ""data analyst"", ""data validation"", ""data specialist""]",Laptop; Chế độ bảo hiểm; Du Lịch; Phụ cấp; Đồng phục; Chế độ thưởng; Chăm sóc sức khỏe; Đào tạo; Tăng lương; Công tác phí; Phụ cấp thâm niên; Nghỉ phép năm; CLB thể thao,,2025-05-19T18:21:15.656155,,,,,,Cạnh tranh,Hà Nội,06/06/2025,14/05/2025,3 - 5 Năm,
https://careerviet.vn/vi/tim-viec-lam/ky-su-phat-trien-giai-phap-oracle-oracle-database-developer-pl-sql-etl-ofsaa-khoi-cong-nghe-thong-tin-ho25-148.35C3EED1.html,"Kỹ sư phát triển giải pháp Oracle - Oracle Database Developer (PL/SQL, ETL, OFSAA) - Khối Công nghệ thông tin (HO25.148)",Ngân Hàng TMCP Quân Đội,CareerViet,Hà Nội,1,,,,"0      2025-04-19 00:00:00
1      2025-05-02 00:00:00
2      2025-05-12 00:00:00
3      2025-05-16 00:00:00
4      2025-05-14 00:00:00
              ...         
127    2025-04-29 00:00:00
128    2025-05-09 00:00:00
129    2025-05-05 00:00:00
130    2025-05-14 00:00:00
131    2025-04-25 00:00:00
Name: posted_datetime_str, Length: 132, dtype: object",29,3.0,Nhân viên,,,"[""[Middle Senior] Kỹ sư phát triển Mobile - Mobile Developer React Native Flutter - Khối Công nghệ thông tin HO.""]",Chế độ bảo hiểm; Du Lịch; Phụ cấp; Du lịch nước ngoài; Đồng phục; Chế độ thưởng; Chăm sóc sức khỏe; Đào tạo; Tăng lương; Công tác phí; Phụ cấp thâm niên; Nghỉ phép năm; CLB thể thao,,2025-05-19T18:21:15.656155,,,,,,Cạnh tranh,Hà Nội,14/06/2025,16/05/2025,Trên 3 Năm,
https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-xu-ly-du-lieu.35C3DB73.html,Chuyên Viên Xử Lý Dữ Liệu,CÔNG TY CỔ PHẦN TIN HỌC - VIỄN THÔNG HÀNG KHÔNG AITS,CareerViet,Hà Nội,0,6000000.0,15000000.0,vnd,"0      2025-04-19 00:00:00
1      2025-05-02 00:00:00
2      2025-05-12 00:00:00
3      2025-05-16 00:00:00
4      2025-05-14 00:00:00
              ...         
127    2025-04-29 00:00:00
128    2025-05-09 00:00:00
129    2025-05-05 00:00:00
130    2025-05-14 00:00:00
131    2025-04-25 00:00:00
Name: posted_datetime_str, Length: 132, dtype: object",29,,Nhân viên,,,"[""chuyên viên xử lý dữ liệu"", ""data analyst"", ""cộng tác viên xử lý dữ liệu"", ""nhân viên xử lý dữ liệu"", ""data mining"", ""data validation"", ""data analysis specialist"", ""data processing"", ""data processing executive"", ""data processing specialist"", ""data processing officer""]",Laptop; Chế độ bảo hiểm; Du Lịch; Phụ cấp; Đồng phục; Chế độ thưởng; Chăm sóc sức khỏe; Đào tạo; Tăng lương,,2025-05-19T18:21:15.656155,,,,,,6 Tr - 15 Tr VND,Hà Nội,08/06/2025,10/05/2025,Không có thông tin,
https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-du-lieu.35C4525E.html,Chuyên Viên Phân Tích Dữ Liệu,Công ty Cổ phần CANIFA,CareerViet,Hà Nội,0,15000000.0,25000000.0,vnd,"0      2025-04-19 00:00:00
1      2025-05-02 00:00:00
2      2025-05-12 00:00:00
3      2025-05-16 00:00:00
4      2025-05-14 00:00:00
              ...         
127    2025-04-29 00:00:00
128    2025-05-09 00:00:00
129    2025-05-05 00:00:00
130    2025-05-14 00:00:00
131    2025-04-25 00:00:00
Name: posted_datetime_str, Length: 132, dtype: object",46,2.0,Nhân viên,,,"[""chuyên viên phân tích dữ liệu"", ""data analyst"", ""nhân viên xử lý dữ liệu"", ""data mining"", ""data validation"", ""data analysis specialist"", ""data processing"", ""data processing executive"", ""data processing specialist"", ""data processing officer""]",Laptop; Chế độ bảo hiểm; Du Lịch; Phụ cấp; Chế độ thưởng; Chăm sóc sức khỏe; Đào tạo; Tăng lương; Công tác phí; Nghỉ phép năm; CLB thể thao,,2025-05-19T18:21:15.656155,,,,,,15 Tr - 25 Tr VND,Hà Nội,30/06/2025,15/05/2025,2 - 7 Năm,
https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-du-lieu.35C3D5B2.html,Chuyên Viên Phân Tích Dữ Liệu,Công ty CP Đầu tư Legacy,CareerViet,Hà Nội,0,13000000.0,20000000.0,vnd,"0      2025-04-19 00:00:00
1      2025-05-02 00:00:00
2      2025-05-12 00:00:00
3      2025-05-16 00:00:00
4      2025-05-14 00:00:00
              ...         
127    2025-04-29 00:00:00
128    2025-05-09 00:00:00
129    2025-05-05 00:00:00
130    2025-05-14 00:00:00
131    2025-04-25 00:00:00
Name: posted_datetime_str, Length: 132, dtype: object",29,1.0,Nhân viên,,,"[""chuyên viên phân tích dữ liệu"", ""data analyst"", ""cộng tác viên xử lý dữ liệu"", ""nhân viên xử lý dữ liệu"", ""data mining"", ""data validation"", ""data analysis specialist"", ""data processing"", ""data processing executive"", ""data processing specialist"", ""data processing officer""]",Chế độ bảo hiểm; Du Lịch; Phụ cấp; Chế độ thưởng; Chăm sóc sức khỏe; Đào tạo; Tăng lương; Công tác phí; Nghỉ phép năm,,2025-05-19T18:21:15.656155,,,,,,13 Tr - 20 Tr VND,Hà Nội,07/06/2025,09/05/2025,1 - 4 Năm,
